term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
cocaine,-0.0012767386332822048,0.0060195782380836225,0.013047119406019889,0.010287643948428215,-0.01102594207111185,-0.00610555517870369,0.004776579853698896,0.004835307411915099,-0.006445940016691117,0.010379515483180168,-0.00568625473730445,-0.0010801410401516636,-0.002048369266354551,-0.00327618750233621,0.005243978539003869,0.0011478686704560496,0.0015410468503821086,-0.006289218752710204,0.013557266212632844,0.01729222509048795
fifty,-0.013202895111425169,8.995304679235678e-05,0.02375652030496158,0.0059315225850891246,-0.007622915584538375,-0.004069190788932757,0.005970534109466793,0.011130863726711153,0.0014959681316290077,-0.00039434862795542647,-0.0011654711973607076,-0.005496927292148645,-0.0028999966999631406,0.011923614540749597,-0.004658693859117048,-0.0018907305760555442,-0.00017492066513309532,-0.0012170746646413886,-0.007002669063122331,0.01329962462237684
weight,0.009444991179958513,-0.0006517643840052835,0.012715540643403295,0.0035020626130810085,0.0004935275045793621,-0.00996490014190654,0.0017765173104620894,-0.0015635358391268396,0.0026395946413848414,0.0039533272744851355,0.005053042266686085,0.0021994248859970636,0.004585105800508068,0.0037070095589594953,-0.004622512578430356,0.0005947569083710195,-0.0007188862551464599,0.009459644625044023,0.0029391357220182536,0.010655318669489555
um,-0.006322669301530861,-0.011764425032714746,-0.0033723070454049595,-0.0029550413179898045,0.015133200944732132,-0.023714027822780002,0.015143097763075543,0.003921315184753661,-0.0019033474073385423,-0.011938013707722293,-0.007160865655497986,-0.006843627063224999,0.016108457137839757,0.007627077746145754,-0.013315566102332643,0.0030259174415079105,0.026876081852997426,0.003298924161911301,0.011183430394004004,-0.020104796590570538
keys,0.0017235952818817567,-0.000970894600661464,0.008702374305609563,-0.0009960133256353358,-0.011928033774106749,-0.0036885000511808915,0.00921121336758899,0.0022697641409492103,-0.006352148534126166,0.01146764872200316,-0.007815666440974669,0.0009733350035023645,-0.000313190616736836,0.001431779904446806,0.005834382546593453,-0.002184777210500619,0.006720775111361706,-0.004118365437694142,-0.004208617209452147,0.014929364049258764
grown,0.013311894606606598,-0.009775617342297677,0.008008970647507111,0.0021715657775928415,-0.003179302569058772,1.0782556239722166e-05,0.007635242911173163,-0.0009010437962802533,-0.00375673690513464,0.002006835292633364,-0.00488999071626479,0.006964532128644494,-0.002610174227952597,-0.0022071517782218685,0.0014542108298873572,-0.009143730082718352,-0.0011593719969176656,0.011338350915987188,0.003469346666894947,0.006513957935538272
stacks,-0.006035644720002104,0.008271929499033145,0.009617357082284148,-0.0007688135163869024,-0.013141410037138774,-0.00017152007648630908,0.009310995448822143,0.008553011759635121,-0.0056325388952615735,0.002621473059487936,0.0003351148503060155,0.012602423684048644,0.003738205891255938,-0.008388183261634834,-0.0072858388084643235,0.005015485667380102,0.0019643397289809935,0.003600286333308498,-0.002316757007937801,0.013806052127631393
throwin,-0.0047290952613651014,-0.0019013277267192397,0.019355025456071727,-0.011293670280118372,-0.006429519044443571,-0.0010558433483712475,-0.0002076261821080179,-0.0011624476827730768,0.011462662596706152,-0.015577821352760363,-0.004094670243335785,0.004407813802630652,-0.00964750089754392,0.00045059414558580797,0.0030329161649959137,0.009208594748256336,-0.006272921252594458,0.00021919824360384693,-0.010360892314339608,0.014047090194581183
pot,-0.00786105220231457,0.007533392456263353,0.01222510061248999,0.007051679574262029,-0.008669207615882484,-0.001931380262483897,0.000582928397216142,0.01327131212954338,0.002785247281308477,0.0054053455755515714,0.001289189157504638,0.00012194027556603627,-0.0009131121395681438,0.005511351771154961,-0.002708056194517513,-0.0023755900035577916,-0.00425886367886436,-4.7156083580800627e-05,-0.0016674178394675396,0.020632659028324417
favorite,0.0022829070984491623,-0.00994393362798335,0.0007942865813349824,-0.0015879595898430912,0.00012241508071499606,-0.0017745511832994857,0.01035562055387015,0.01082861694693103,-0.003912066038501111,-7.806017060287656e-05,-0.00390892321193697,-0.0008343290769052103,-0.0011680038699122932,-0.0006341789773695201,-0.00514208758483282,0.0007708417360812257,-0.00177389185170175,0.005647867632416101,-0.0010221593312304772,-0.004637626066009931
yah,-0.013612016736881862,0.009776924356592555,-0.0020517229601029496,0.00043274500205687383,0.0034417470226028087,0.004480605141746232,-0.003633219411664712,-0.005262448663205646,0.0037925707578618053,-0.0038154513802437654,-0.006194252631599778,0.01203097933067306,-0.002196702240558333,0.0034046685515367247,-0.007592442922931441,0.0009881432406121566,0.0011237278507033972,0.006263256334975115,-0.004868101656399891,0.0045403802511704075
rolling,0.0036204406222387054,0.003244565451109489,0.0041206798078252714,0.002466007588109455,-0.01067852442541463,0.003604364609225111,0.013931012879937399,0.012605909352433275,-0.03229729168555417,0.04002414856349105,0.01727828878539088,0.01074551834092488,0.01647829268522535,-0.011494331567313915,0.0136201087483164,0.006090349842496653,0.016150798086704936,-0.023685403630394675,0.013194027188853123,-0.005451337134175778
songs,0.013056809019806586,-0.011042365606230552,7.039492123474419e-05,0.009124237562640879,0.006266905749582174,0.0015023264688423777,0.0022814688641007636,0.0011672542330193661,-0.0017749575708345653,-0.001829506918512466,-0.0014775163830911358,0.00038055689220653873,0.008983600460212552,-0.003910826771621551,-0.009376856958473715,-0.003287276522407618,-0.0039082590447370585,-0.006137446789935826,-0.004033813738971001,-0.006607910002386447
fill,0.001328854551606749,-0.004871641433309087,0.005639447995026076,0.0006971397084250835,-0.002273761158279577,-0.007072724047732375,-0.0046854199707153195,0.0024689427263156812,0.003513370714089242,-0.0010073152190380615,0.0063316607427382965,-0.00014397460753014688,0.0020939274770544365,0.0031294791649866165,0.00955206087550087,-0.0014052407513511793,-0.0026051765927664968,-0.007085169049459163,-0.0032388321513962836,0.004735318332046881
raised,0.013759794252072112,-0.00623549922035602,0.012364579029204554,0.021206707826460017,-0.004241684679471088,-0.0017168510254216712,-0.0062605344589943155,-0.00420024579288575,-0.0006748781708674811,0.005192670734838538,-0.013582925570485323,-0.0002899303295041269,0.0008630157898578682,-0.005823693466151767,0.00640064004546884,-0.005965501616890773,0.0016201265382464964,-0.004117168835194685,0.013801107102222666,0.008513512055273141
moving,0.003756638832428808,-0.0048308581140965355,-0.0024775990650200714,0.00832335429898011,0.002959160499984269,-0.0032915139309275068,0.014310247438592558,0.012823498244123469,-0.013778427446976712,0.022577637574763953,0.022815929251485473,0.004958472106943376,0.00862571831600815,0.005499410067372575,-0.004799103844798257,0.004692207582285821,0.0011647313883473925,-0.0036061547942489655,-0.003662290746689246,-0.0061647070732221455
food,0.009879882363926045,-0.0031155503767312043,0.011718016383905256,0.007754509809412118,0.0022254489345923767,0.0005237663107740474,0.005352962685149741,0.005547505417193764,-0.000994122553920129,0.004792022349382017,-0.0038890638215697917,0.0029788412789253068,-0.00012755843288087836,0.001105134353972148,0.0004053974150366822,-0.005018992877182392,0.0004991147948484777,0.007432244556612145,-0.0010516414111822778,0.0038430371244886114
bottles,-0.0064921617070263825,0.0017960767708592343,0.006462567524075489,-0.005473799678412845,-0.01036935117261119,0.0035063121000676496,0.00937800287487915,0.007559999988404502,-0.007602570975044805,0.002275433307624215,0.0031754627378885996,0.016113191462095715,-6.007768379704159e-05,-0.011547094121646333,0.006404135480825537,0.007928707985682537,0.003299982424943391,0.0037664153789174113,-0.013942109916003363,0.011340137655927245
pants,-0.0037544369108848414,-0.0025356894627164054,0.01157196618872177,-0.007348832102205047,-0.004834535405536732,-0.0009350614138787804,0.0137207645134031,0.014544875479803938,0.0011732017901833701,-0.006635912500540776,-0.0011259441708407366,-0.0061954524329885085,-0.008356309251916537,0.0085284503612826,0.0065701641564696895,-0.000958955941593425,0.00012930902127594225,-0.0032250788517703406,-0.011005300567581856,0.005016688888055647
color,-0.0018690976664885877,0.0011752984503980368,-0.00017918394336491746,0.010326405276561085,0.001719225719538476,-0.002351148588597712,0.005066123022296961,0.005688539233287976,0.006140702728258304,-0.00017280284136239,-0.006604951565941987,-0.0022336457351233847,0.0009462221585630005,-0.00053442829848271,-0.0061872735681693216,0.002422960715859148,0.0010541194084308463,-0.0020909354461842466,-0.004636271667383907,0.018884307327831567
youd,0.016508877324108318,-0.018383183550569275,-0.009053510182964873,0.002087666106638821,0.004592492404117766,0.004856691858145979,0.002743654102427244,0.0015117817332984066,0.005099517580284584,0.010531523239370299,-0.012489222443669831,-0.013186716448824484,-0.0007791980382727041,0.010229555742954354,-0.0019171606246324703,-0.007071295239980612,7.349546231949821e-05,0.0020360641026066295,0.005147493244829307,-0.006459958576169479
died,0.014482108360019673,-0.016330230289658753,0.015894585863973597,0.03309314763919795,-0.00041064762491530764,0.0003509735372232285,-0.012729038044748607,-0.006285052757552006,0.0017816548076837252,-0.00029862093250155594,-0.009790274382474382,-0.012794478700824266,-0.009542940055871989,0.01802205708008402,0.00974228836341197,-0.015913966516262045,0.0026802358511729845,-0.0037884231546344545,0.0005156854641955494,0.002537641215011703
roof,-0.005178218492415619,0.0032917848552096126,0.012202815622796953,-0.004334095196345029,-0.00042398803205442946,-0.005910792298992673,-0.0008246379249645771,0.006570255797693693,0.0006376245069866457,0.004750254455924863,0.008141366427016135,0.006483182963730212,-0.006094898341102518,0.0003863128098510354,0.0037935284766702063,-0.0010468938428286082,-0.00019266870966900678,0.0008740692755511756,-0.009728898674406627,0.00978182759031491
drank,-0.015809563385590458,-0.0010768886762931057,0.009490163750073624,0.00026422175177701036,-0.012128942574804381,0.000522876252209091,0.0003251701168003876,0.003026485021985149,0.0022635090481892325,0.0005089111745505864,0.004321344102376652,0.0054052008527757395,1.4949069910049299e-05,-0.003847290015127718,0.008614482769556665,0.008480245163016046,0.0013362468843293811,-0.010137483126108562,0.0018174295623027729,0.0018099208779790133
extra,0.0023605188439012933,-0.002210413159783822,0.007870730525275677,-0.006237768192885802,-0.0014496236976135404,-0.010202428627144572,0.006265932188569397,0.0027865201674761382,0.007679177526025889,0.00613283620943326,-0.0007035363062830019,-0.0004103520760422831,0.0005577281557021475,0.0006765279353510656,-0.0016675897370229198,0.0036607993770330295,0.0017320511779564585,0.006493921529336026,0.001670000869912661,0.015004024580744572
master,0.019077040102097178,0.016293824719694115,-0.0027429353274413624,-0.002590848015510649,0.022675563683265395,0.0009388549210663968,0.00833224465609442,0.020464001221146857,0.009209431174119617,-0.007007744001572044,0.005697799242415272,-0.002368784279035831,0.0006636487688455269,-0.0003944564125403979,-0.009120849187746487,0.0052403512595616646,-0.004192017448160285,-0.005382338013974668,0.006234911604240996,0.008363979154479369
holdin,0.013456873694231168,0.0077556287864847155,0.015158507947406497,-0.005342234838029428,0.0014930035039827907,-0.005640076226540747,-0.01620093148672811,-0.012163749848361492,0.010692716075813347,-0.01348555594206919,-0.008739461831521095,0.0028755473549990957,-0.009140925897676176,-0.009355487060540535,0.004182304125264702,-0.00881527094148028,0.012210263245078587,0.013625207954229111,-0.0033586266082599094,0.008943819997182243
thick,0.0020794508421848445,0.0015057244525044423,0.009329951036488888,-0.02182814287176088,-0.00865920713898979,0.0039589822466346335,0.01412778034147935,0.002622773360448876,-0.0030471840917418863,0.004053412199649077,-0.004539385066569943,-0.0036660680675886736,0.0034089127153746532,-0.008500704886472194,0.01541892104425169,0.0063853576365726925,0.00524424256969454,0.0020861821540822745,-0.009159795142360715,0.0043709864214245215
pac,0.014032331601820196,0.00027878673182817103,0.016277463047420677,0.01713591701987751,-6.387682761904816e-05,-0.001917344651201219,-0.007213642526982618,0.0013434569863802338,-0.006208702354030725,0.009583052865466802,0.00034540459930678215,0.0012282520727809048,-0.001135843215094101,-0.010111759677004433,0.004215493652109327,-0.01345879415156899,0.0015833258836061655,-0.004600815713087093,0.005264655572863422,-0.00021476031480804396
laugh,0.015397956146247812,-0.01003946562328619,-0.0006929607136583303,-0.0032070565728405985,0.003895036677837902,0.004055260495909027,0.0023914963835039156,0.00791746413641323,-0.0011971340197987693,0.0018191574044777675,0.0006462382652250818,-0.010110100388974532,-0.002047784153595361,0.0004989705286796395,-0.004906844773503771,0.0006073982212665332,0.0008413829197203435,0.001835030102165842,-0.0033330886475539208,0.008249730920153069
class,0.011201974575068592,-0.007817949939460642,0.0038187686151023915,-0.0029393049606980036,0.002978925886407433,0.00020063532974300146,0.01804356205648759,0.013731747684350008,-0.0035580550869247275,0.0007872359261987438,-0.010597851982924893,0.0032090846442191156,0.00046840601205974024,0.006226856517228035,0.004628783355540304,0.001358416439712701,0.00835543784328895,0.0022674963245117754,-0.0016595472436267019,0.008878735253034155
mm,-0.016100130973744867,-0.010347454815677264,-0.001841798166640281,0.0018271529939742834,0.012268747860788765,0.0018774353584991024,-0.0009515708401700497,-0.0018637241943551834,0.00028222842192415234,-0.0027118594681660706,-0.0062325252494785524,0.005349837269684757,-0.009360079621295585,0.005579395699238171,-0.004797544431214329,-0.0006475909794604624,-0.0011738359603233293,-0.002574650127404434,0.006483320142786019,-0.002322328289786347
i,0.0035571402015329282,-0.012873418792999655,0.006453200698900901,0.00022210790277327265,-0.0023939882679813902,0.0010033451103355743,0.002202903958835505,0.0032214847852717805,0.0016430239537654464,-0.0008232593232832379,0.0003464970245773618,-0.0015886650463138063,8.380430418273084e-05,0.001549058519186088,-0.0016691985074560065,0.0019092738254152754,-0.0015479281651509412,-0.001100979010323471,-0.0005475552200664463,-0.0012997221585231014
bass,0.018934457497869872,0.019452624510503704,-0.006923655025372337,-0.018013996845957468,0.024358065449729363,0.0038197146905881367,0.014724591936298407,0.024474696711289812,0.013246795788330106,-0.012494031750998806,0.005039208859081108,-0.005008601663181385,-0.006582684639581029,-0.004222630784164435,0.006262821957941236,0.013880673102885155,-0.014478299053109163,-0.026019254897533043,0.004248902514834099,-0.00027085491952202293
working,0.0033535684472439623,-0.009879078234593362,-0.00448386848968417,0.012257938040357012,-0.005517553067591878,0.003943392351220678,0.01670458293180026,0.015408063355141326,-0.01988338854623427,0.025048711823336647,0.00842891084350196,0.008527016051666714,0.012275022421743033,0.0012831509831785445,-0.002974310850613115,0.0075115732675776654,-0.007964086292999578,0.011037335163892388,-0.00850167910902651,-0.011712467054844014
busy,0.011575936168593865,-0.0036554734586086127,-0.0024484590739098024,-0.011535544367952887,0.007382865813629397,0.0037116208375616985,0.0089384548480557,0.014263470260435935,0.013468814732447324,-0.007147110234894078,0.0006997192114526139,-0.0001391012783387467,-0.00013008699957083513,0.003075522254216217,0.006544000006920109,0.005779198914041456,0.0003086322152079821,0.0004218350697556858,0.00407173410513131,-0.004691770244295965
seem,0.01768669451495094,-0.02149135470483053,-0.005031451343249515,0.01663737949019535,0.007167496268441861,-0.0030231343826129424,-0.002905694803604321,-0.008527766778774919,-0.0038596566126266624,-0.0005356201666795895,4.2945898051777755e-05,0.00791290627583054,0.0029417309173273318,-0.0009883677491591232,0.003881956966198334,0.013596611607064794,-0.004263957156648439,0.004753710728380673,0.001432098981038277,-0.005489442943680739
paint,0.0010716474405240257,-0.0020106094080881982,0.009574567910623302,0.0018779905013530807,-0.005601647567402638,-0.003225244361784511,0.003150383799330465,0.0015230999945656791,-0.008409771447818305,0.002719695216223941,0.0049156329853500495,0.007543366229599269,0.0005146222700206283,0.0022200469515359705,0.004906875485377778,0.0054135284325179086,-0.004720722657124355,0.00024756075607068834,0.0020434868125430864,0.0045355113383960645
yous,-0.0005795220221604684,0.004350423379621035,0.012687630163216963,-0.008098172723570723,-0.006440108939839252,-0.005166036416783902,0.006714270072455199,-0.0005196103507280405,-0.008749949855828134,0.009275421340866404,-0.011225070839083282,-0.017338340738566337,-0.0024070743189899112,-0.010782389225530667,-0.004233079809193259,-0.005743495647622351,-0.010146307282497527,-0.0078031251464847195,0.015463569412807958,-0.015580273855758548
single,0.011058028194300866,-0.014018766890489578,-0.008033555197091142,0.002229797838536633,0.004322677659918184,0.0027101734203280833,0.008367326823634726,0.005541836265496104,-0.0024193965126646116,-0.006065053459107937,0.0019677511116342034,0.007735571721954026,0.006198116302252535,-0.000768494022433584,0.003867853504975224,0.0073149512083996795,0.0034686075929786894,0.004877802331643807,0.00011468338546594757,-0.0027458977294887153
liquor,0.007229678725705696,-0.003467357262625783,0.01007002272416171,-0.00015623975181324888,-0.00807301357727389,0.0014119873964101325,-0.0014123975744576083,-0.007507910868324731,-0.010670417409267321,0.007049747542594264,0.0006009277187642,0.01561242795832515,0.0013359012009603979,-0.011751689863696079,0.011830422308501655,0.002400559043149754,0.009178334976903162,-0.004428407657161585,-0.006432720781660045,0.005547941939643701
crime,0.022294475180276815,0.003457869537332542,0.012542186858331805,0.013601748263451846,0.007811821027630989,-0.0026769079081552516,-0.0065905623953556,-0.0007114884483135995,0.003104251657356112,0.007004660896205663,0.001546665997223207,-0.0021039397433676665,0.0014478428326749429,-0.0034816346578043136,0.012730583522059141,-0.005079021320967199,0.007322859326258098,0.001717205380134006,-0.0006492929379138306,0.02173627218433822
trunk,0.004547809641766381,0.012027083908074495,0.018872218862037934,-0.00867360497751843,-0.007711262022303317,0.0012078290439805303,-0.005253224423606085,0.0024350925722862117,-0.005220767789377202,0.012823416164099984,-0.0008463513682272292,-0.0034320989326774333,-0.009335501669238203,-0.006739935289936624,0.019670736217673634,-0.0018898341419253957,0.002392994208189475,-0.019345719054178152,-0.0012756091275950266,0.0027964744543968866
ohoh,-0.015369360870799386,-0.02474555756546955,-0.03311239285196481,-0.0065705196641865325,0.005683423364810524,-0.024493738406222414,-0.06014843758516646,0.029392892714520388,-0.04032966623959551,-0.01942293653402498,-0.01496330759367246,-0.02756032573397605,-0.026319017219180847,-0.017970304363776543,0.0017663975202299315,0.012582931618817864,-0.021271667173609378,-0.0028543232546673837,-0.014235940704755012,0.010093579704816995
figure,0.015132799313584348,-0.006190277293954688,0.009074525129606131,0.0019887589065805482,0.0007399004162596026,-0.0011328125923903982,-0.0033533271490747895,-0.000776767344255986,-0.004227672365380269,0.0033200483102235074,-0.004130031308163353,-0.00010211529612865608,0.003227207117793173,0.0022143332169302444,-0.0002768573821145861,-0.00317411232258366,0.0049822583823065664,-0.003946786240775219,0.001062939235507309,-0.003919567389246689
law,0.015196006461770072,0.005819810829033563,0.01163892743273401,0.00722987960612571,0.005833706760419264,3.4876290996000635e-05,-0.012077803464466323,-0.0035953343140433715,-0.0005370584807306779,0.0030677851293327237,-0.001623765599211883,-0.0028137699117651337,-0.004694968080175608,0.0011071017031489589,0.0016018981345583797,-0.0048663318144974484,-0.0036591007841576192,-0.005981199648592761,-0.002793380366097743,0.011368879219141427
mom,0.010289747908965034,-0.018827476958903223,0.0019941590888967846,0.019792771130009514,0.0011966353943407343,0.0012579322481911647,0.01440666516206456,0.011146008640948736,-0.00600161950386125,0.003267524249385192,-0.019015791149560084,-0.006783209872453902,0.004847696570903121,0.022426671573596037,0.004961190688195773,-0.0031285828322536965,0.012067468563110998,0.002865584982946181,0.0030050515245159544,0.0005708782453918516
everyone,0.014901985138711665,-0.011001317655527615,-0.010642970936625307,0.015918531506988274,0.01204585374179046,0.00040385201576888577,-0.002410850083349088,0.0061083727436031885,0.004943041745219776,-0.005082050261792044,0.002893736120414069,0.004357602314213809,-0.000642802585013969,0.004176417146506665,-0.004292540155041904,0.013311024082755784,-0.006526498847685243,0.004935852744189636,-0.003024094865711677,-0.00916153715578744
level,0.01589171128434122,-0.00036421596771187427,0.004371632531483934,0.0018723785997306164,0.009524525005135778,-0.006753034428574318,-0.0019675492981950284,0.002046122616065555,0.0015483910598433556,0.0029004143981956492,0.013696151779992517,0.006593645427251732,0.0015137796460133112,-0.002199494758377459,-0.0026549680570982807,0.007857995058187657,0.0003909530631643069,0.005225430952950591,-0.0022744867599304797,-0.0031402735630229354
sense,0.01007407831968337,-0.006194931839302657,-0.0013291194386461517,0.010117709121090787,0.010056607837143995,-0.0009543913106478441,0.007104559601242481,0.004398860260349412,-0.0016966268590211371,-0.0011579247259455292,0.0018195621358586761,-0.0011241565208450076,0.0011837484234542232,-3.370634042346381e-05,-0.008918887912279778,-0.003133530145567325,0.002582920982266557,0.008104631455822645,-0.003331542731971095,-0.0014948993024395416
ohh,-0.0008913604686952789,-0.006308783274260754,-0.017291306773592453,-0.010969828686190985,0.0031657028131866277,-0.007592722594704604,-0.015163610657761934,0.00403972059592474,-0.008623217341436075,-0.007086946683311981,-0.01500612100029429,0.03007740978485618,0.001708780048612149,0.005626009401446446,-0.006964368592850436,-0.018197764831006914,0.0012239493686943784,0.0041811154023058605,-0.0023447755969843278,-0.006198122480223197
rise,0.017006809944067405,-0.00044703214101710206,-0.005802653193207209,0.018119939660941786,0.013739335323641891,-0.0017754435557879454,-0.01163131737097249,-0.009315265983630548,0.0033793491086888876,-0.003469578878467298,0.01578139222418803,0.017174076919473202,-0.007460192314523483,-0.010675172470320895,0.009062740176779228,0.007826328162423528,-0.004557683543342644,0.012117510440686506,-0.0028117337787881566,0.004873630243508575
mary,-5.3873323546007176e-05,0.0034959205252937772,-0.009943725497333094,-0.0009591019973953196,-0.004720492636223626,0.0024839970846719504,-0.0024049143731595577,-0.011741087479072716,-0.00921927957561192,0.006026251474954328,0.0019104093249342668,0.003181791306241763,0.003078758419151124,-0.006949779247166472,0.01621030322832875,0.007682990027704404,0.015650931485332982,-0.01171854964544738,0.01756585027009374,0.012472402033757374
pressure,0.005335212808646515,-0.009980697229133242,0.008161675341923686,0.010388632303693354,0.006225795021381894,-0.0021313188161922432,-0.011447827023539026,-0.007056332571917568,0.009807125434597141,0.011544654485104638,0.005950359945760359,0.0019205383781453437,-0.001218419783992713,0.007703033425013709,0.0008318796938078556,0.003278766205681283,-0.002075280975476365,0.007804176188623693,0.00534540013537706,0.002864530683716832
babe,-0.009679828585483137,-0.027562408803892754,-0.02534489697075059,-0.028463546302518992,-0.008220137755175766,0.005475326733925126,-0.005774408717212728,-0.0009195607613065423,0.0019254891188303124,0.005870855024000057,0.012544704537592695,-0.008812080693001765,-0.015629506466024828,-0.004785485618154483,0.0026038689070065992,-0.006537360301376839,0.0034960879623970676,0.006909136121176504,0.005606265148847563,-0.0032843856098839553
walking,0.005848879763203796,-0.00642653052376677,-0.0019508887338023425,0.008972887150201328,-0.004118609671099682,0.0020474046668265936,0.01585885050385999,0.014025282661460687,-0.019309589691866434,0.02947093062503964,0.01134598018206798,-0.006677778082120368,0.008358444817166492,0.008080042899629625,0.0023540477083631266,-0.002970443176700734,0.004990635739342414,-0.0060584531764488435,-0.007552524233592337,-0.0006070992755101005
clique,0.0036322928004374113,0.008081666510749631,0.02257195863807797,-0.006423973574659898,-0.00946643069781926,-0.003670024902939681,-0.0060748808250081976,-0.004572973910907058,-0.008513984130733905,0.00954523308311243,0.0018635042686271392,-0.00367490523885077,0.008127474972268544,-0.008037134493603715,-0.008233937436257357,-0.007714241629279071,0.0027531135299241685,-0.00022443142773296133,-0.006455373355410837,-0.0012422853328603355
geeked,-0.013173263051091863,0.003914126985371737,-0.0017184902573946915,0.0010433087860717203,-0.008297621396778417,0.001088059947104077,0.0018992132171352931,0.0013702177374829215,0.0046382730120661155,-0.006053063262894872,0.0011182970352799934,0.0005734100896227523,-0.0031010184404280483,0.004787042517895413,-0.001927001911394792,0.0010404749354558486,-0.0008290138704442579,0.003469923508102315,0.002842279128012824,0.0023545602879435313
sent,0.007404713912222845,-0.007328917226030831,0.012148693059346958,0.010528983983930023,-0.0006515772851206075,0.0016724064778901471,-0.001912099748703853,0.0033202475797298784,0.0022314434103069243,-0.0002453775341109137,-0.0012408320893848822,-0.008720467405055905,0.0018153829200064984,0.01564458874846555,-0.0007191696664673196,-0.0031376366328816534,0.0021957041300612796,-0.00023800840206816655,0.002813674005515275,0.007930407777588432
question,0.0172160892942835,-0.00872846380878451,-0.002863814538588819,0.00763592597471298,0.008927741810684306,0.00019637365120965698,0.0010127798806706667,0.00030404420755254964,0.0019394930873718593,-0.0007320302982196261,0.0020799018790390593,-0.0005503864554979837,-0.0013372894870661218,0.0025584053852179584,-0.0013178672704296558,-0.00771133047598778,0.002510613893666474,0.0062008865580230116,0.00594795036663435,0.002404752811517811
folks,0.011402512641853156,-0.0009507788286860307,0.012530332938382047,0.011358842162374398,-0.0006458003308520871,0.0009529026908699454,0.001645293211804328,0.0018035470519588473,-0.004600869865954993,0.0034445446628614765,-0.006627045148849115,0.008070413152677832,-0.0006712221674159165,-0.003180835169285384,0.004034433787086357,0.006863761551475478,-0.007214231334813038,0.0008276155781474003,-0.0007416264428104515,0.007870117444990677
bars,0.00854759079776468,0.003198449243091438,0.014357179689048384,0.008469593858507232,0.003996728991611118,-0.005870186683460799,0.007756148943225615,0.015095906559713369,-0.004254760237538007,0.0076944238838494,0.011607362778230263,0.004524146456609997,-0.0006422690867427422,-0.0026577863936557205,-0.006898557940281658,-0.006473495649073957,-0.0014469947841444974,0.009672144271569708,-0.004486152969746474,0.0024774485842200427
voice,0.01699077596351817,-0.004305043326325024,-0.006807640457538692,0.004243289144072409,0.01556945051978151,-0.0005591896080292829,0.0020839835892487103,0.01261150480435172,0.0038137439506969093,-0.006012066863295083,0.005553137788983052,-0.007058239247950152,0.0018488520444960084,0.009146319232276205,-0.003881977225990218,-0.0008011854852242084,-0.007179577457131103,0.0004372578287887239,0.001927816628910431,0.007218187817287512
triple,0.0015846532141800367,0.010583660193638747,0.009169363317954154,0.004617353213963076,-0.006175254494409552,-0.001962839147869059,-0.004840294119091115,-0.0076293824413142435,-0.007434714238971429,0.006458872919433907,-0.002569834479586933,-0.0012623395627665336,0.0011821229919201934,-0.007126130168199573,0.0066491945577921594,0.004419289741085048,0.005330719732240105,-0.0043096522274640595,0.004979369388455973,0.005632544145572036
choppa,-0.030697209905809555,0.0006778528505661432,0.03394135134542558,0.009191823066296134,0.0020705930096624786,0.0015487496430630352,-0.010360160229092738,0.00692561920058591,0.006005062247532141,-0.00019605446439057014,0.022802678606000507,-0.024852540218279782,-0.018081708567907636,0.03245885478046858,-0.0029915374070508117,-0.012398874069477615,0.0010479456933783974,-0.022281120711184425,-0.010207854360265107,0.0014253066219134156
cali,-0.0018739374891145273,0.008055312536178506,0.005558989160053919,-0.0008287727347612718,-0.009746746406031256,-0.0018672085678249435,-3.346490533339061e-05,-0.0015335590365985203,-0.009309085463966133,0.005273106210129549,0.00046324103312079596,0.004152879524679135,0.00013494398396177504,-0.011634799398866481,0.011644193730137732,-0.0007430190471641572,0.008035456286702894,-0.00928020648270847,0.010416111964463516,0.004652092029523839
such,0.013945787421050456,-0.015514093660885554,-0.014286704663187556,0.007143280524760915,0.003942363233029745,-0.0012130372096170695,0.008948069136294656,-0.0020497915866889496,-0.007195443403072621,0.0026650311850025224,-0.0017287311963709263,0.0001809897433923867,0.0003431103879387414,0.0001904371736578089,-0.00021074383964862084,0.006095416388250052,0.004255204349343124,0.004705401246683219,-0.001748585348583243,0.0012339824603294412
hella,-0.0021050041032823173,-0.0065895726725189955,0.010807156538937837,-0.00317398737405711,-0.01158169903161154,0.0007583909840307594,0.005591937168696087,0.0022355165226731148,-0.005007921806745518,0.007223946844364421,-0.002319956302822532,0.008071696045101995,0.005274586430756601,-0.010614928202157845,0.007339900041862725,0.012639803928800975,-0.0032045313161771995,-0.006319223595829311,0.003489772820342781,-0.005636566333586255
nut,-0.0044826631098736905,-0.003070973426905465,0.016843898253124767,-0.02225027594937988,-0.006792924872002753,0.009452783790014614,0.010311933195634407,0.0030766153552764285,-0.0030581301888089056,0.006668551189227974,-0.010638112180010524,-0.021842189553357136,-0.0009562419320540734,-0.003315071118581819,0.006547014003723776,-0.003034275491685648,0.0019112191947933666,-0.014195767274912702,0.01479333192368357,-0.020502978730318117
